id,client_id,domain,city,region,browser,device_category,date,pageviews,campaign,keyword,medium,source,avg_session_duration,bounce_rate,sessions,goal_completion_location,goal_completions,goal_conversion_rate,goal_value,conversion,source_conv,ad_cost,sale,model_ga_name,model_ga_id
62628,GA1.2.1846561339.1579983560,Mersedes-krasnodar.ru,Ashgabat,Ashgabat,Safari,mobile,2020-01-25,2,(not set),(not set),(none),(direct),0.0,0.0,1,/models/c180/options/,1,1.0,32657,1,(direct),0,1,c180,9.0
62651,GA1.2.502593337.1581538796,Mersedes-krasnodar.ru,Ashburn,Virginia,Chrome,desktop,2020-02-12,2,(not set),(not set),(none),(direct),1.1574074074038876e-05,0.0,1,/,1,1.0,13068,1,(direct),0,1,,
62647,GA1.2.600679177.1581137166,Mersedes-krasnodar.ru,Ashburn,Virginia,Chrome,desktop,2020-02-08,2,(not set),(not set),(none),(direct),0.0,0.0,1,/,1,1.0,35766,1,(direct),0,0,,
62673,GA1.2.1862998296.1581134492,Mersedes-krasnodar.ru,Ashburn,Virginia,Chrome,desktop,2020-02-08,2,(not set),(not set),(none),(direct),0.0,0.0,1,/,1,1.0,28328,1,(direct),0,0,,
62682,GA1.2.1669048556.1581166570,Mersedes-krasnodar.ru,Ashburn,Virginia,Chrome,desktop,2020-02-08,2,(not set),(not set),(none),(direct),0.0,0.0,1,/,0,0.0,0,0,(direct),0,0,,
62681,GA1.2.1672945931.1581074111,BMW-keyauto-krd.ru,Ashburn,Virginia,Chrome,desktop,2020-02-07,2,(not set),(not set),(none),(direct),0.0,0.0,1,/,1,1.0,19239,1,(direct),0,0,,
62637,GA1.2.813196043.1580835995,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/,0,0.0,0,0,(direct),0,0,,
62640,GA1.2.699136641.1580835578,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/about/,1,1.0,30462,1,(direct),0,0,,
62650,GA1.2.581053296.1580836199,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/sitemap/,0,0.0,0,0,(direct),0,0,,
62655,GA1.2.434727128.1580836313,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),1.1574074074038876e-05,0.0,1,/,1,1.0,43838,1,(direct),0,1,,
62657,GA1.2.405075825.1580835854,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/special/purchase/,1,1.0,20535,1,(direct),0,0,,
62658,GA1.2.403527540.1580835414,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/buy/teplo/,1,1.0,34284,1,(direct),0,0,,
62660,GA1.2.376464606.1580835172,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/models/,0,0.0,0,0,(direct),0,0,,
62663,GA1.2.330988256.1580835745,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/service/warranty/,1,1.0,30687,1,(direct),0,0,,
62669,GA1.2.207937983.1580835985,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/,1,1.0,41244,1,(direct),0,0,,
62670,GA1.2.2062029812.1580835755,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/service/warranty/,0,0.0,0,0,(direct),0,0,,
62672,GA1.2.2001249431.1580835180,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,(entrance),1,1.0,41110,1,(direct),0,0,,
62679,GA1.2.1746217608.1580836209,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/sitemap/,1,1.0,38475,1,(direct),0,0,,
62693,GA1.2.1499865134.1580835430,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/buy/teplo/,0,0.0,0,0,(direct),0,0,,
62696,GA1.2.1424064156.1580835312,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),1.1574074074038876e-05,0.0,1,/request/order_testdrive/,0,0.0,0,0,(direct),0,0,,
62698,GA1.2.1372653894.1580835324,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/request/order_testdrive/,1,1.0,27299,1,(direct),0,0,,
62699,GA1.2.1310574790.1580835587,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/about/,1,1.0,12689,1,(direct),0,0,,
62700,GA1.2.1300142736.1580836326,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),2.3148148148077752e-05,0.0,1,/,0,0.0,0,0,(direct),0,0,,
62705,GA1.2.1145415228.1580835843,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-02-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/special/purchase/,0,0.0,0,0,(direct),0,0,,
62632,GA1.2.988942091.1580341915,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,(entrance),0,0.0,0,0,(direct),0,0,,
62633,GA1.2.958057137.1580341690,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/about/contacts/,1,1.0,36757,1,(direct),0,0,,
62638,GA1.2.806702573.1580341908,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/promo/x1-rock/,0,0.0,0,0,(direct),0,0,x1,15.0
62641,GA1.2.690689768.1580341772,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/buy/record-on-the-test-drive/,0,0.0,0,0,(direct),0,0,,
62649,GA1.2.58326042.1580341541,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/offers/best-offers/,1,1.0,30616,1,(direct),0,0,,
62652,GA1.2.494739115.1580341471,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/service/service-request/,0,0.0,0,0,(direct),0,0,,
62656,GA1.2.423845801.1580341962,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/,1,1.0,16264,1,(direct),0,0,,
62659,GA1.2.397508446.1580341971,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,(entrance),0,0.0,0,0,(direct),0,0,,
62667,GA1.2.2136968817.1580341780,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/buy/record-on-the-test-drive/,1,1.0,14182,1,(direct),0,0,,
62671,GA1.2.2042724651.1580341623,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/models/318_super_series_2/,1,1.0,38123,1,(direct),0,0,318,16.0
62687,GA1.2.1526759250.1580341698,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/about/contacts/,1,1.0,34355,1,(direct),0,0,,
62702,GA1.2.1245775817.1580341616,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/models/318_super_series_2/,1,1.0,23377,1,(direct),0,0,318,16.0
62703,GA1.2.1227786439.1580341847,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/news/,1,1.0,14213,1,(direct),0,0,,
62704,GA1.2.1173051744.1580341464,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/service/service-request/,0,0.0,0,0,(direct),0,0,,
62706,GA1.2.113289037.1580342070,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/service/calculator/,0,0.0,0,0,(direct),0,0,,
62707,GA1.2.1096834067.1580341548,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/offers/best-offers/,1,1.0,37165,1,(direct),0,0,,
62708,GA1.2.1086415789.1580341840,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-30,2,(not set),(not set),(none),(direct),0.0,0.0,1,/news/,1,1.0,40970,1,(direct),0,0,,
62635,GA1.2.907924966.1579752401,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/special/purchase/,0,0.0,0,0,(direct),0,0,,
62642,GA1.2.688241917.1579752049,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/about/,0,0.0,0,0,(direct),0,0,,
62644,GA1.2.649732991.1579752932,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),1.1574074074038876e-05,0.0,1,/used_cars/,1,1.0,24506,1,(direct),0,0,,
62645,GA1.2.641166797.1579752566,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/,1,1.0,15919,1,(direct),0,0,,
62646,GA1.2.616134617.1579751517,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/models/,1,1.0,38179,1,(direct),0,0,,
62648,GA1.2.599117830.1579751876,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/buy/teplo/,0,0.0,0,0,(direct),0,0,,
62664,GA1.2.300973707.1579752718,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/sitemap/,0,0.0,0,0,(direct),0,0,,
62666,GA1.2.234347173.1579752810,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/models_awards/,1,1.0,14347,1,(direct),0,0,,
62668,GA1.2.210902423.1579752234,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/service/warranty/,1,1.0,36324,1,(direct),0,0,,
62674,GA1.2.1851285934.1579752557,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,(entrance),1,1.0,12271,1,(direct),0,0,,
62675,GA1.2.1848782553.1579752924,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/used_cars/,1,1.0,25633,1,(direct),0,0,,
62676,GA1.2.1803978834.1579752227,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,(entrance),1,1.0,33559,1,(direct),0,0,,
62677,GA1.2.1791160454.1579752725,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/sitemap/,0,0.0,0,0,(direct),0,0,,
62680,GA1.2.1698494318.1579751698,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/request/order_testdrive/,0,0.0,0,0,(direct),0,0,,
62685,GA1.2.1637018400.1579752057,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/about/,1,1.0,14876,1,(direct),0,0,,
62686,GA1.2.1564179603.1579751863,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/buy/teplo/,0,0.0,0,0,(direct),0,0,,
62688,GA1.2.1523305324.1579752392,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/special/purchase/,0,0.0,0,0,(direct),0,0,,
62689,GA1.2.1516770398.1579752828,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),1.1574074074038876e-05,0.0,1,/models_awards/,0,0.0,0,0,(direct),0,0,,
62692,GA1.2.1500540806.1579751690,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/request/order_testdrive/,0,0.0,0,0,(direct),0,0,,
62701,GA1.2.1277413149.1579751523,Mersedes-krasnodar.ru,Ashburn,Virginia,'',desktop,2020-01-23,2,(not set),(not set),(none),(direct),0.0,0.0,1,/models/,0,0.0,0,0,(direct),0,0,,
62634,GA1.2.938933201.1578147595,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/buy/record-on-the-test-drive/,0,0.0,0,0,(direct),0,0,,
62636,GA1.2.813525123.1578147235,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/service/service-request/,1,1.0,18165,1,(direct),0,0,,
62639,GA1.2.75086482.1578147347,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/offers/buy/318_super_series/,1,1.0,38199,1,(direct),0,0,318,16.0
62643,GA1.2.668312819.1578147503,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/about/contacts/,1,1.0,37325,1,(direct),0,0,,
62653,GA1.2.488144900.1578147788,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/,0,0.0,0,0,(direct),0,0,,
62654,GA1.2.462135802.1578147352,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/offers/buy/318_super_series/,1,1.0,34241,1,(direct),0,0,318,16.0
62661,GA1.2.360993569.1578147507,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/about/contacts/,0,0.0,0,0,(direct),0,0,,
62662,GA1.2.360562582.1578147929,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/promo/x1-rock/,0,0.0,0,0,(direct),0,0,x1,15.0
62665,GA1.2.252460703.1578147645,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/news/,1,1.0,19573,1,(direct),0,0,,
62678,GA1.2.1788282845.1578147389,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/models/318_super_series_2/,1,1.0,37625,1,(direct),0,0,318,16.0
62683,GA1.2.1660124937.1578147230,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/service/service-request/,1,1.0,28561,1,(direct),0,0,,
62684,GA1.2.1647448320.1578147935,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/promo/x1-rock/,0,0.0,0,0,(direct),0,0,x1,15.0
62690,GA1.2.1504406943.1578147385,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/models/318_super_series_2/,0,0.0,0,0,(direct),0,0,318,16.0
62691,GA1.2.1502553200.1578148026,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/service/calculator/,1,1.0,23810,1,(direct),0,0,,
62694,GA1.2.1462357830.1578148030,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/service/calculator/,1,1.0,14369,1,(direct),0,0,,
62695,GA1.2.1442823774.1578147591,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/buy/record-on-the-test-drive/,1,1.0,39310,1,(direct),0,0,,
62697,GA1.2.1407803900.1578147649,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/news/,1,1.0,37635,1,(direct),0,1,,
62709,GA1.2.1074857153.1578147794,BMW-keyauto-krd.ru,Ashburn,Virginia,'',desktop,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/,0,0.0,0,0,(direct),0,0,,
62713,GA1.2.1033653974.1578606542,cars.BMW-keyauto-krd.ru,Armyans'k,Crimea,Chrome,mobile,2020-01-10,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,1,1.0,31229,1,BMW-keyauto-krd.ru,1229,0,,
62714,GA1.2.1033653974.1578606542,BMW-keyauto-krd.ru,Armyans'k,Crimea,Chrome,mobile,2020-01-10,2,(not set),(not provided),organic,google,0.0,0.0,1,/,0,0.0,0,0,google,0,0,,
62712,GA1.2.1057833701.1578153431,cars.BMW-keyauto-krd.ru,Armyans'k,Crimea,YaBrowser,desktop,2020-01-04,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,176,0,,
62711,GA1.2.1057833701.1578153431,BMW-keyauto-krd.ru,Armyans'k,Crimea,YaBrowser,desktop,2020-01-04,4,(not set),(not set),referral,yandex.ru,0.0007986111111111249,0.0,1,/,0,0.0,0,0,yandex.ru,160,0,,
62710,GA1.2.1894613167.1575816783,Mersedes-krasnodar.ru,Armyans'k,Crimea,YaBrowser,desktop,2020-01-02,28,(not set),(not set),referral,yandex.ru,0.010648148148148184,0.0,1,/,1,1.0,35526,1,yandex.ru,612,0,,
62726,GA1.2.971356961.1581932633,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Firefox,desktop,2020-02-17,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,1,1.0,12023,1,BMW-keyauto-krd.ru,1691,0,,
62725,GA1.2.971356961.1581932633,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Firefox,desktop,2020-02-17,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/,1,1.0,16411,1,yandex.ru,890,0,,
62754,GA1.2.831533444.1581918789,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Android Webview,mobile,2020-02-17,2,e220_X,(not set),cpm,IG,0.0,0.0,1,/special/purchase/e220-x-line/item65704166.php,0,0.0,0,0,ig,340,0,e220,7.0
62849,GA1.2.461666857.1581702944,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-17,4,(not set),(not provided),organic,google,0.0004513888888888484,0.0,1,/,0,0.0,0,0,google,0,0,,
62753,GA1.2.839172058.1567618836,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,UC Browser,mobile,2020-02-16,8,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0031250000000000444,0.0,1,(entrance),1,1.0,14368,1,BMW-keyauto-krd.ru,1734,0,,
62775,GA1.2.702300554.1581873956,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Android Webview,mobile,2020-02-16,4,e220_X,(not set),cpm,IG,0.0002777777777778212,0.0,1,/special/purchase/e220-x-line/item65704166.php,1,1.0,38535,1,ig,1682,0,e220,7.0
62914,GA1.2.204254866.1581832514,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-16,2,36451549,киа краснодар,cpc,yandex,0.0,0.0,1,/special/purchase/?calltouch_tm=yd_c:36451549_gb:3435681394_ad:6081170080_ph:14000399300_st:search_pt:premium_p:1_s:none_dt:desktop_reg:10987_ret:_apt:none&yclid=618108466123282600,1,1.0,32053,1,YANDEX,1967,0,,
62973,GA1.2.1750805943.1576170009,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-16,8,(not set),(not provided),organic,google,0.002372685185185075,0.0,1,/,1,1.0,10171,1,google,0,0,,
62987,GA1.2.1646938540.1581868770,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-16,4,(not set),(not provided),organic,google,8.101851851849418e-05,0.0,1,/,0,0.0,0,0,google,0,0,,
63001,GA1.2.154456179.1581876349,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-16,14,(not set),(not provided),organic,google,0.00508101851851861,0.0,1,/,1,1.0,39362,1,google,0,1,,
63051,GA1.2.1382551419.1581852005,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-16,8,(not set),(not set),referral,yandex.ru,0.00377314814814822,0.0,1,/,0,0.0,0,0,yandex.ru,114,0,,
62837,GA1.2.493005222.1581782919,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Android Webview,mobile,2020-02-15,8,e220_X,(not set),cpm,IG,0.0015624999999999112,0.0,1,/special/purchase/e220-x-line/item65704166.php,1,1.0,31901,1,ig,2712,0,e220,7.0
62846,GA1.2.473301302.1581786324,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-15,2,(not set),(not provided),organic,google,0.0,0.0,1,/,0,0.0,0,0,google,0,0,,
62982,GA1.2.1678835023.1581703647,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-15,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,/models/e400/options/,1,1.0,19560,1,yandex.ru,1144,0,e400,4.0
62738,GA1.2.918551697.1581634879,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,YaBrowser,mobile,2020-02-14,4,(not set),(not set),referral,yandex.ru,0.00015046296296294948,0.0,1,/,0,0.0,0,0,yandex.ru,102,0,,
62794,GA1.2.606638367.1581698923,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-14,10,(not set),(not set),(none),(direct),0.0006018518518517979,0.0,1,/,0,0.0,0,0,(direct),0,0,,
62861,GA1.2.438103833.1579100052,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-14,6,(not set),(not set),referral,BMW-keyauto-krd.ru,0.00048032407407405664,0.0,2,/,1,0.5,29156,1,BMW-keyauto-krd.ru,1287,0,,
62860,GA1.2.438103833.1579100052,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-14,8,(not set),(not set),referral,yandex.ru,0.00022569444444453524,0.0,2,/,0,0.0,0,0,yandex.ru,94,0,,
62911,GA1.2.2044500563.1581633894,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-14,8,(not set),(not provided),organic,google,0.001076388888888946,0.0,1,/,0,0.0,0,0,google,0,0,,
62927,GA1.2.1990769447.1581587578,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Firefox,desktop,2020-02-14,10,(not set),(not set),referral,yandex.ru,0.0035995370370369706,0.0,1,(entrance),1,1.0,17370,1,yandex.ru,1817,0,,
62965,GA1.2.1791168169.1581698992,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-14,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,87,0,,
62964,GA1.2.1791168169.1581698992,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-14,4,(not set),(not set),(none),(direct),5.7870370370416424e-05,0.0,1,/?keyauto_from=1,0,0.0,0,0,(direct),0,0,,
63031,GA1.2.1429191979.1579545865,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-14,2,(not set),(not provided),organic,google,0.0,0.0,1,/,1,1.0,15087,1,google,0,0,,
63067,GA1.2.135625886.1579796851,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-14,12,36451512,Mersedes e220 x-line,cpc,yandex,0.0012384259259259345,0.0,1,/special/purchase/e220-x-line/?calltouch_tm=yd_c:36451512_gb:3435679507_ad:6081156893_ph:14000354748_st:search_pt:premium_p:2_s:none_dt:desktop_reg:10987_ret:_apt:none&yclid=573465821152304360,1,1.0,9337,1,YANDEX,2743,0,e220,7.0
63127,GA1.2.1111660214.1581706708,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Android Webview,mobile,2020-02-14,2,(not set),(not set),organic,yandex,0.0,0.0,1,/,0,0.0,0,0,YANDEX,0,0,,
63128,GA1.2.1108564294.1566976135,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-14,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0011111111111110628,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,179,0,,
63129,GA1.2.1108564294.1566976135,BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-14,4,(not set),(not set),referral,yandex.ru,0.00017361111111102723,0.0,1,/,0,0.0,0,0,yandex.ru,164,0,,
62882,GA1.2.318195783.1581313941,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Safari,mobile,2020-02-13,6,(not set),(not provided),organic,google,0.000393518518518432,0.0,1,/,0,0.0,0,0,google,0,0,,
62926,GA1.2.1990769447.1581587578,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Firefox,desktop,2020-02-13,6,(not set),(not set),referral,yandex.ru,0.0005092592592592649,0.0,1,(entrance),0,0.0,0,0,yandex.ru,50,0,,
62949,GA1.2.1843461025.1581572944,Mersedes-krasnodar.ru,Armavir,Krasnodar Krai,Chrome,mobile,2020-02-13,10,(not set),(not provided),organic,google,0.002534722222222286,0.0,1,/,0,0.0,0,0,google,0,0,,
63019,GA1.2.147127020.1581625154,cars.BMW-keyauto-krd.ru,Armavir,Krasnodar Krai,Chrome,desktop,2020-02-13,6,(not set),(not set),referral,BMW-keyauto-krd.ru,0.013206018518518547,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,97,0,,
