id,client_id,sale_date,sale_city,model_id
3193,GA1.2.1357155715.1579679505,2020-01-22,Krasnodar,9
3194,GA1.2.1356617146.1581264250,2020-02-09,Krasnodar,4
3195,GA1.2.1353861357.1580309201,2020-01-29,Krasnodar,11
3196,GA1.2.1353769472.1581667225,2020-02-14,Krasnodar,5
3197,GA1.2.135309988.1579590483,2020-02-04,Krasnodar,1
3198,GA1.2.134896497.1580674769,2020-02-02,Krasnodar,13
3199,GA1.2.1347769911.1578739293,2020-01-11,Krasnodar,10
3200,GA1.2.1347756788.1559834903,2020-02-13,Krasnodar,5
3201,GA1.2.1347189337.1574189593,2020-01-09,Krasnodar,15
3202,GA1.2.1346984473.1579790790,2020-01-23,Krasnodar,8
3203,GA1.2.1346544412.1580122926,2020-01-27,Krasnodar,2
3204,GA1.2.1346046416.1579720494,2020-01-22,Krasnodar,7
3205,GA1.2.1343591069.1581092719,2020-02-10,Krasnodar,13
3206,GA1.2.1343486507.1573201875,2020-01-14,Krasnodar,6
3207,GA1.2.1342623946.1579720062,2020-01-22,Krasnodar,8
3208,GA1.2.1340941479.1581934368,2020-02-17,Krasnodar,7
3209,GA1.2.1339310120.1580401901,2020-01-30,Krasnodar,9
3210,GA1.2.1338195817.1580410526,2020-02-04,Krasnodar,10
3211,GA1.2.133713709.1580883394,2020-02-05,Krasnodar,7
3212,GA1.2.1335492226.1580494692,2020-01-31,Krasnodar,9
3213,GA1.2.1335282932.1580551145,2020-02-01,Krasnodar,15
3214,GA1.2.1334849749.1578859788,2020-01-12,Krasnodar,10
3215,GA1.2.1332760725.1579891274,2020-01-24,Krasnodar,9
3216,GA1.2.133235573.1579944404,2020-01-25,Krasnodar,10
3217,GA1.2.1331736584.1579948553,2020-01-25,Krasnodar,15
3218,GA1.2.1330963729.1570303571,2020-01-21,Krasnodar,5
3219,GA1.2.1329787820.1581342438,2020-02-10,Krasnodar,13
3220,GA1.2.132944046.1578414277,2020-01-27,Krasnodar,5
3221,GA1.2.132944046.1578414277,2020-02-10,Krasnodar,8
3222,GA1.2.1328901402.1580386955,2020-01-30,Krasnodar,9
3223,GA1.2.1328582351.1578257353,2020-01-05,Krasnodar,10
3224,GA1.2.1328401393.1580799701,2020-02-04,Krasnodar,7
3225,GA1.2.1327344125.1579409573,2020-01-19,Krasnodar,10
3226,GA1.2.1323965007.1578555239,2020-01-09,Krasnodar,4
3227,GA1.2.1323541240.1573755682,2020-02-01,Krasnodar,10
3228,GA1.2.1321902221.1578753995,2020-01-11,Krasnodar,10
3229,GA1.2.1319825817.1580897942,2020-02-05,Krasnodar,10
3230,GA1.2.1319611873.1578753610,2020-01-11,Krasnodar,10
3231,GA1.2.1319252071.1579816653,2020-01-24,Krasnodar,6
3232,GA1.2.1317286362.1573102802,2020-01-11,Krasnodar,10
3233,GA1.2.1315217582.1581530158,2020-02-14,Krasnodar,5
3234,GA1.2.1314732270.1554473934,2020-01-25,Krasnodar,8
3235,GA1.2.1313407812.1580767965,2020-02-04,Krasnodar,9
3236,GA1.2.1309938745.1580200435,2020-01-28,Krasnodar,10
3237,GA1.2.1308676296.1579431594,2020-01-19,Krasnodar,7
3238,GA1.2.1307777513.1579190120,2020-01-16,Krasnodar,10
3239,GA1.2.1306848735.1581417249,2020-02-11,Krasnodar,15
3240,GA1.2.1305806060.1580142420,2020-01-27,Krasnodar,5
3241,GA1.2.1305424640.1579728192,2020-01-23,Krasnodar,8
3242,GA1.2.1305400203.1579456954,2020-01-19,Krasnodar,11
3243,GA1.2.1305388866.1580587100,2020-02-01,Krasnodar,15
3244,GA1.2.1304187223.1576877881,2020-01-03,Krasnodar,9
3245,GA1.2.1304041985.1578236348,2020-01-05,Krasnodar,10
3246,GA1.2.1303357165.1578135473,2020-01-04,Krasnodar,8
3247,GA1.2.1302360007.1580412403,2020-02-11,Krasnodar,9
3248,GA1.2.1302254972.1581188576,2020-02-10,Krasnodar,10
3249,GA1.2.1301565393.1580759677,2020-02-03,Krasnodar,10
3250,GA1.2.1299447711.1580671967,2020-02-02,Krasnodar,15
3251,GA1.2.1299222995.1578118802,2020-01-04,Krasnodar,15
3252,GA1.2.1298238489.1580365089,2020-01-30,Krasnodar,7
3253,GA1.2.1298186851.1581052588,2020-02-07,Krasnodar,9
3254,GA1.2.1296757652.1578367011,2020-01-07,Krasnodar,8
3255,GA1.2.1295956116.1579621177,2020-01-21,Krasnodar,13
3256,GA1.2.1295591464.1581612711,2020-02-13,Krasnodar,6
3257,GA1.2.1294159097.1579668097,2020-01-22,Krasnodar,10
3258,GA1.2.1292833485.1578632505,2020-01-10,Krasnodar,8
3259,GA1.2.1292797775.1580640358,2020-02-02,Krasnodar,11
3260,GA1.2.1292330877.1578408745,2020-02-09,Krasnodar,15
3261,GA1.2.1292249210.1578041037,2020-01-03,Krasnodar,10
3262,GA1.2.1291765732.1581399397,2020-02-11,Krasnodar,10
3263,GA1.2.1290549884.1580208754,2020-01-28,Krasnodar,10
3264,GA1.2.1290483656.1577568602,2020-02-03,Krasnodar,8
3265,GA1.2.1289642621.1578771046,2020-01-11,Krasnodar,8
3266,GA1.2.1289642621.1578771046,2020-01-11,Krasnodar,13
3267,GA1.2.1287966710.1581672759,2020-02-14,Krasnodar,13
3268,GA1.2.128759645.1565537835,2020-01-03,Krasnodar,15
3269,GA1.2.1287517741.1580642736,2020-02-02,Krasnodar,9
3270,GA1.2.1287318005.1581355280,2020-02-10,Krasnodar,7
3271,GA1.2.1287070555.1579756178,2020-01-23,Krasnodar,4
3272,GA1.2.1286312081.1581181180,2020-02-09,Krasnodar,8
3273,GA1.2.1286040195.1577975904,2020-01-02,Krasnodar,3
3274,GA1.2.1284503895.1578978501,2020-01-14,Krasnodar,9
3275,GA1.2.1283737567.1581600070,2020-02-13,Krasnodar,13
3276,GA1.2.128306642.1579680463,2020-01-22,Krasnodar,9
3277,GA1.2.1282819720.1576985921,2020-01-25,Krasnodar,9
3278,GA1.2.1282474377.1579075781,2020-01-31,Krasnodar,9
3279,GA1.2.1281487224.1580582654,2020-02-01,Krasnodar,10
3280,GA1.2.1279611408.1580873998,2020-02-06,Krasnodar,9
3281,GA1.2.1278835554.1579780839,2020-01-23,Krasnodar,4
3282,GA1.2.1277937467.1571668765,2020-01-26,Krasnodar,10
3283,GA1.2.1277591074.1580901832,2020-02-05,Krasnodar,15
3284,GA1.2.1277394346.1579626962,2020-02-02,Krasnodar,13
3285,GA1.2.1276451980.1579080483,2020-02-12,Krasnodar,13
3286,GA1.2.1274334793.1580478354,2020-02-01,Krasnodar,7
3287,GA1.2.1274150213.1579940563,2020-01-25,Krasnodar,6
3288,GA1.2.1273092794.1579294522,2020-01-17,Krasnodar,9
3289,GA1.2.1272281320.1580919924,2020-02-09,Krasnodar,7
3290,GA1.2.1271460435.1581754022,2020-02-15,Krasnodar,13
3291,GA1.2.1271085173.1481811247,2020-02-03,Krasnodar,12
3292,GA1.2.1264247647.1578565444,2020-01-09,Krasnodar,10
3293,GA1.2.1263531000.1574930941,2020-01-20,Krasnodar,3
3294,GA1.2.1262415115.1580133865,2020-01-30,Krasnodar,13
3295,GA1.2.1262212015.1580926233,2020-02-05,Krasnodar,12
3296,GA1.2.1261721367.1581497147,2020-02-12,Krasnodar,10
3297,GA1.2.1261050066.1581169219,2020-02-08,Krasnodar,9
3298,GA1.2.12602354.1579781652,2020-01-23,Krasnodar,10
3299,GA1.2.1260218782.1581951930,2020-02-17,Krasnodar,8
3300,GA1.2.1259158096.1579114194,2020-01-15,Krasnodar,10
3301,GA1.2.125785237.1578380302,2020-01-07,Krasnodar,4
3302,GA1.2.1256973207.1580729136,2020-02-03,Krasnodar,9
3303,GA1.2.1256911691.1580421924,2020-01-31,Krasnodar,9
3304,GA1.2.1256911691.1580421924,2020-02-08,Krasnodar,8
3305,GA1.2.1256911691.1580421924,2020-02-10,Krasnodar,7
3306,GA1.2.1256227630.1579513874,2020-01-20,Krasnodar,5
3307,GA1.2.1255889265.1580116759,2020-01-27,Krasnodar,15
3308,GA1.2.1254884937.1578726544,2020-01-11,Krasnodar,8
3309,GA1.2.1252711552.1580468578,2020-02-13,Krasnodar,12
3310,GA1.2.1251835339.1579525022,2020-01-20,Krasnodar,10
3311,GA1.2.1250018313.1579872816,2020-01-24,Krasnodar,6
3312,GA1.2.1249097580.1578555845,2020-01-09,Krasnodar,7
3313,GA1.2.1249097580.1578555845,2020-01-09,Krasnodar,3
3314,GA1.2.1249081708.1581004827,2020-02-08,Krasnodar,10
3315,GA1.2.1247180307.1578515664,2020-01-08,Krasnodar,10
3316,GA1.2.1244832150.1579035241,2020-01-14,Krasnodar,10
3317,GA1.2.1244317610.1581265929,2020-02-09,Krasnodar,13
3318,GA1.2.1244278208.1574001207,2020-01-06,Krasnodar,15
3319,GA1.2.1243585463.1580846988,2020-02-08,Krasnodar,8
3320,GA1.2.1243310025.1581406791,2020-02-11,Krasnodar,13
3321,GA1.2.1241280540.1579036189,2020-02-10,Krasnodar,10
3322,GA1.2.1240027332.1579539205,2020-02-14,Krasnodar,7
3323,GA1.2.1239672577.1581251032,2020-02-09,Krasnodar,15
3324,GA1.2.1238962025.1580753140,2020-02-04,Krasnodar,15
3325,GA1.2.1238727190.1578385315,2020-01-07,Krasnodar,7
3326,GA1.2.1238278103.1576085059,2020-01-21,Krasnodar,11
3327,GA1.2.1237690790.1580301496,2020-01-29,Krasnodar,7
3328,GA1.2.1236060261.1579184992,2020-01-16,Krasnodar,15
3329,GA1.2.1236005971.1580211010,2020-01-28,Krasnodar,10
3330,GA1.2.1235801328.1581282691,2020-02-10,Krasnodar,9
3331,GA1.2.1235304045.1577382000,2020-01-17,Krasnodar,9
3332,GA1.2.1233536115.1576984062,2020-01-16,Krasnodar,8
3333,GA1.2.1232909247.1581774153,2020-02-15,Krasnodar,7
3334,GA1.2.1232852220.1579629984,2020-01-21,Krasnodar,10
3335,GA1.2.1229680919.1578056833,2020-01-03,Krasnodar,10
3336,GA1.2.1229680919.1578056833,2020-01-05,Krasnodar,15
3337,GA1.2.1229680919.1578056833,2020-01-07,Krasnodar,10
3338,GA1.2.1229680919.1578056833,2020-01-07,Krasnodar,15
3339,GA1.2.1228914150.1578251219,2020-01-05,Krasnodar,10
3340,GA1.2.1227484344.1581098506,2020-02-07,Krasnodar,13
3341,GA1.2.1226463261.1578982344,2020-01-14,Krasnodar,8
3342,GA1.2.1224919749.1581915635,2020-02-17,Krasnodar,13
3343,GA1.2.1224903669.1578918213,2020-01-18,Krasnodar,9
3344,GA1.2.1221569708.1577765084,2020-01-03,Krasnodar,7
3345,GA1.2.1221569708.1577765084,2020-01-09,Krasnodar,8
3346,GA1.2.1221569708.1577765084,2020-01-13,Krasnodar,1
3347,GA1.2.1221569708.1577765084,2020-02-07,Krasnodar,1
3348,GA1.2.1220819553.1580550491,2020-02-01,Krasnodar,7
3349,GA1.2.1220451857.1576879582,2020-01-11,Krasnodar,13
3350,GA1.2.1220451857.1576879582,2020-01-19,Krasnodar,13
3351,GA1.2.1220344654.1577130920,2020-01-01,Krasnodar,10
3352,GA1.2.1220031014.1579922670,2020-01-28,Krasnodar,15
3353,GA1.2.1219477153.1564855128,2020-01-14,Krasnodar,12
3354,GA1.2.1219276921.1579518967,2020-01-20,Krasnodar,8
3355,GA1.2.1218714818.1581454571,2020-02-11,Krasnodar,15
3356,GA1.2.1216474367.1576835431,2020-02-16,Krasnodar,10
3357,GA1.2.1215546505.1579517495,2020-01-20,Krasnodar,9
3358,GA1.2.1215075782.1580831050,2020-02-04,Krasnodar,9
3359,GA1.2.1214930106.1579972059,2020-01-25,Krasnodar,7
3360,GA1.2.1213361690.1580491683,2020-02-08,Krasnodar,10
3361,GA1.2.1212892091.1572892169,2020-02-16,Krasnodar,5
3362,GA1.2.1212767853.1579620073,2020-01-21,Krasnodar,6
3363,GA1.2.1212189079.1581108365,2020-02-07,Krasnodar,15
3364,GA1.2.1211916949.1578139085,2020-01-04,Krasnodar,10
3365,GA1.2.1207162318.1578131084,2020-01-09,Krasnodar,7
3366,GA1.2.1207162318.1578131084,2020-01-10,Krasnodar,12
3367,GA1.2.1206934559.1578375496,2020-01-07,Krasnodar,15
3368,GA1.2.1206720863.1580753507,2020-02-03,Krasnodar,7
3369,GA1.2.120390365.1578925208,2020-01-31,Krasnodar,5
3370,GA1.2.1201194074.1580403098,2020-01-31,Krasnodar,8
3371,GA1.2.1200215085.1581505685,2020-02-12,Krasnodar,4
3372,GA1.2.120011643.1578156536,2020-01-04,Krasnodar,7
3373,GA1.2.1199352576.1577475612,2020-02-04,Krasnodar,10
3374,GA1.2.1198677408.1579020042,2020-01-31,Krasnodar,2
3375,GA1.2.1198059547.1580203085,2020-02-03,Krasnodar,13
3376,GA1.2.1196403763.1578751181,2020-02-01,Krasnodar,9
3377,GA1.2.1195386009.1581539662,2020-02-12,Krasnodar,4
3378,GA1.2.119401110.1581106691,2020-02-07,Krasnodar,15
3379,GA1.2.1191552854.1581184852,2020-02-08,Krasnodar,10
3380,GA1.2.1191180151.1572274671,2020-02-01,Krasnodar,7
3381,GA1.2.1190913431.1581358573,2020-02-10,Krasnodar,8
3382,GA1.2.1190417996.1581159108,2020-02-08,Krasnodar,8
3383,GA1.2.1189848830.1580550245,2020-02-01,Krasnodar,10
3384,GA1.2.1189321654.1579417652,2020-01-19,Krasnodar,8
3385,GA1.2.1188834242.1564393063,2020-02-06,Krasnodar,7
3386,GA1.2.1188458014.1576210224,2020-01-18,Krasnodar,7
3387,GA1.2.1188458014.1576210224,2020-01-18,Krasnodar,7
3388,GA1.2.1188458014.1576210224,2020-02-03,Krasnodar,7
3389,GA1.2.1188458014.1576210224,2020-02-06,Krasnodar,11
3390,GA1.2.1188458014.1576210224,2020-02-08,Krasnodar,12
3391,GA1.2.1188385584.1581233664,2020-02-09,Krasnodar,10
3392,GA1.2.118822796.1581362670,2020-02-10,Krasnodar,8
3393,GA1.2.1186529176.1580421734,2020-01-31,Krasnodar,7
3394,GA1.2.1184948831.1580806772,2020-02-04,Krasnodar,10
3395,GA1.2.1183794929.1580282692,2020-01-29,Krasnodar,9
3396,GA1.2.1179543113.1581417389,2020-02-11,Krasnodar,7
3397,GA1.2.1179320079.1535658139,2020-01-30,Krasnodar,10
3398,GA1.2.1178848133.1579008103,2020-01-14,Krasnodar,8
3399,GA1.2.1178383497.1581467184,2020-02-12,Krasnodar,8
3400,GA1.2.1176773415.1578906649,2020-01-13,Krasnodar,10
3401,GA1.2.1175803049.1579351927,2020-02-09,Krasnodar,9
3402,GA1.2.1174837103.1577088406,2020-02-03,Krasnodar,10
3403,GA1.2.1173783705.1578007266,2020-01-03,Krasnodar,12
3404,GA1.2.11726801.1581928256,2020-02-17,Krasnodar,7
3405,GA1.2.1172122262.1580163630,2020-01-28,Krasnodar,4
3406,GA1.2.1172084582.1578586777,2020-01-09,Krasnodar,13
3407,GA1.2.116984409.1581225301,2020-02-11,Krasnodar,8
3408,GA1.2.116583989.1578251477,2020-01-05,Krasnodar,13
3409,GA1.2.1164715984.1510049158,2020-01-23,Krasnodar,15
3410,GA1.2.1164574145.1581176144,2020-02-08,Krasnodar,9
3411,GA1.2.1164574145.1581176144,2020-02-08,Krasnodar,13
3412,GA1.2.1163835904.1580850146,2020-02-05,Krasnodar,10
3413,GA1.2.1163269814.1576934881,2020-02-05,Krasnodar,15
3414,GA1.2.1162520362.1577427324,2020-01-31,Krasnodar,5
3415,GA1.2.1162055530.1578728677,2020-01-11,Krasnodar,9
3416,GA1.2.1160930632.1577229973,2020-01-17,Krasnodar,9
3417,GA1.2.1160632629.1581587390,2020-02-13,Krasnodar,15
3418,GA1.2.1159938367.1577881642,2020-01-01,Krasnodar,15
3419,GA1.2.1159938367.1577881642,2020-01-01,Krasnodar,12
3420,GA1.2.1157793352.1578344727,2020-01-07,Krasnodar,8
3421,GA1.2.1155960595.1578498882,2020-01-08,Krasnodar,15
3422,GA1.2.1155930130.1578558875,2020-01-09,Krasnodar,10
3423,GA1.2.1155713605.1581739624,2020-02-15,Krasnodar,8
3424,GA1.2.1154343402.1561357604,2020-01-10,Krasnodar,10
3425,GA1.2.1153976629.1577751636,2020-01-02,Krasnodar,10
3426,GA1.2.1153442623.1578473562,2020-01-08,Krasnodar,15
3427,GA1.2.1152818543.1580112313,2020-01-27,Krasnodar,15
3428,GA1.2.1150885469.1578865547,2020-01-13,Krasnodar,7
3429,GA1.2.1149335499.1581609431,2020-02-13,Krasnodar,15
3430,GA1.2.1148665008.1578253809,2020-01-05,Krasnodar,8
3431,GA1.2.114865995.1578844559,2020-01-12,Krasnodar,10
3432,GA1.2.1147410625.1577066083,2020-01-15,Krasnodar,8
3433,GA1.2.1144198826.1545052134,2020-02-04,Krasnodar,10
3434,GA1.2.1142767591.1579108883,2020-01-15,Krasnodar,15
3435,GA1.2.1142190117.1579804503,2020-01-24,Krasnodar,12
3436,GA1.2.1142132408.1581060528,2020-02-07,Krasnodar,7
3437,GA1.2.1140381284.1581849052,2020-02-16,Krasnodar,9
3438,GA1.2.113831130.1580902427,2020-02-05,Krasnodar,15
3439,GA1.2.1137173689.1579951777,2020-01-27,Krasnodar,5
3440,GA1.2.1136385512.1579894555,2020-01-26,Krasnodar,7
3441,GA1.2.1134972418.1580475579,2020-01-31,Krasnodar,10
3442,GA1.2.1134020796.1579174839,2020-01-16,Krasnodar,7
3443,GA1.2.1133872009.1580925812,2020-02-05,Krasnodar,10
3444,GA1.2.1133781374.1579698153,2020-01-22,Krasnodar,8
3445,GA1.2.1130604301.1578375443,2020-01-07,Krasnodar,15
3446,GA1.2.1126968820.1578089335,2020-01-04,Krasnodar,10
3447,GA1.2.1124900444.1578661227,2020-01-10,Krasnodar,9
3448,GA1.2.112470691.1579259632,2020-01-20,Krasnodar,8
3449,GA1.2.112363623.1577044783,2020-01-06,Krasnodar,7
3450,GA1.2.1122332998.1579873109,2020-01-24,Krasnodar,10
3451,GA1.2.1122331702.1581051815,2020-02-07,Krasnodar,8
3452,GA1.2.1122314761.1578819071,2020-01-12,Krasnodar,8
3453,GA1.2.1121944807.1579864649,2020-01-24,Krasnodar,8
3454,GA1.2.1121197279.1578635858,2020-01-10,Krasnodar,15
3455,GA1.2.1121026219.1579256225,2020-01-22,Krasnodar,15
3456,GA1.2.111750470.1579334471,2020-01-18,Krasnodar,9
3457,GA1.2.1114361998.1581446486,2020-02-11,Krasnodar,2
3458,GA1.2.1112343413.1573632626,2020-01-06,Krasnodar,7
3459,GA1.2.111200216.1580819658,2020-02-04,Krasnodar,10
3460,GA1.2.1111739815.1578784855,2020-01-12,Krasnodar,15
3461,GA1.2.1111089733.1580363384,2020-01-30,Krasnodar,15
3462,GA1.2.1110773342.1577125665,2020-01-06,Krasnodar,5
3463,GA1.2.1110765237.1581099614,2020-02-07,Krasnodar,1
3464,GA1.2.1108858556.1580412005,2020-01-30,Krasnodar,8
3465,GA1.2.1107903464.1581668383,2020-02-14,Krasnodar,12
3466,GA1.2.1107540672.1581231127,2020-02-09,Krasnodar,10
3467,GA1.2.1105464143.1579003184,2020-01-14,Krasnodar,10
3468,GA1.2.1105375297.1578778811,2020-01-12,Krasnodar,4
3469,GA1.2.1105375297.1578778811,2020-01-12,Krasnodar,13
3470,GA1.2.1104692281.1581562906,2020-02-13,Krasnodar,3
3471,GA1.2.1103634443.1579345048,2020-01-18,Krasnodar,15
3472,GA1.2.1103537115.1580826417,2020-02-04,Krasnodar,7
3473,GA1.2.1103463275.1581228094,2020-02-09,Krasnodar,10
3474,GA1.2.1103136389.1564338948,2020-01-26,Krasnodar,8
3475,GA1.2.1102323706.1577607457,2020-01-12,Krasnodar,8
3476,GA1.2.1101225914.1577478273,2020-01-18,Krasnodar,2
3477,GA1.2.1099857535.1578888873,2020-01-13,Krasnodar,8
3478,GA1.2.1099553814.1579862932,2020-01-24,Krasnodar,15
3479,GA1.2.1098882652.1579531814,2020-01-20,Krasnodar,10
3480,GA1.2.1096347993.1578644606,2020-01-17,Krasnodar,3
3481,GA1.2.109478460.1581106669,2020-02-07,Krasnodar,9
3482,GA1.2.109342411.1579796875,2020-01-23,Krasnodar,8
3483,GA1.2.1089333001.1578737201,2020-01-11,Krasnodar,7
3484,GA1.2.1089333001.1578737201,2020-01-12,Krasnodar,5
3485,GA1.2.1088447654.1577975206,2020-01-04,Krasnodar,9
3486,GA1.2.1084881871.1581778725,2020-02-15,Krasnodar,15
3487,GA1.2.1084157406.1580624895,2020-02-02,Krasnodar,13
3488,GA1.2.1082141820.1579675837,2020-01-28,Krasnodar,9
3489,GA1.2.1078290956.1581540227,2020-02-12,Krasnodar,15
3490,GA1.2.107690091.1580746921,2020-02-03,Krasnodar,15
3491,GA1.2.1074885345.1579342733,2020-01-18,Krasnodar,8
3492,GA1.2.1070330061.1581928177,2020-02-17,Krasnodar,10
3493,GA1.2.1070068005.1580733017,2020-02-03,Krasnodar,4
3494,GA1.2.1069120604.1581002984,2020-02-06,Krasnodar,8
3495,GA1.2.1067832203.1577818603,2020-01-13,Krasnodar,9
3496,GA1.2.1067265341.1579687304,2020-02-13,Krasnodar,15
3497,GA1.2.1066796285.1578837461,2020-01-12,Krasnodar,8
3498,GA1.2.10664781.1580930868,2020-02-08,Krasnodar,13
3499,GA1.2.1066084144.1578044688,2020-01-07,Krasnodar,6
3500,GA1.2.1065217670.1580459975,2020-02-06,Krasnodar,10
3501,GA1.2.1064559933.1580447770,2020-01-31,Krasnodar,10
3502,GA1.2.1063207446.1576362348,2020-01-09,Krasnodar,10
3503,GA1.2.1061366405.1576920676,2020-01-02,Krasnodar,6
3504,GA1.2.106099118.1581169170,2020-02-10,Krasnodar,8
3505,GA1.2.1060856614.1577210731,2020-01-17,Krasnodar,5
3506,GA1.2.1060787458.1577997168,2020-01-03,Krasnodar,15
3507,GA1.2.1058980194.1578157793,2020-01-11,Krasnodar,10
3508,GA1.2.1057833190.1579081885,2020-01-15,Krasnodar,11
3509,GA1.2.105699840.1576950818,2020-01-18,Krasnodar,10
3510,GA1.2.1055829872.1578547865,2020-01-09,Krasnodar,10
3511,GA1.2.1053473539.1579607348,2020-01-21,Krasnodar,2
3512,GA1.2.1051073570.1578841434,2020-01-12,Krasnodar,3
3513,GA1.2.104990352.1581779373,2020-02-15,Krasnodar,12
3514,GA1.2.1048772980.1580545754,2020-02-01,Krasnodar,12
3515,GA1.2.1047600929.1581884185,2020-02-16,Krasnodar,10
3516,GA1.2.104494353.1581408875,2020-02-11,Krasnodar,7
3517,GA1.2.1044088733.1577895198,2020-01-05,Krasnodar,15
3518,GA1.2.1043932532.1581247363,2020-02-09,Krasnodar,5
3519,GA1.2.1043690025.1579286744,2020-01-20,Krasnodar,10
3520,GA1.2.1042872014.1579458067,2020-01-19,Krasnodar,10
3521,GA1.2.104285857.1567511533,2020-01-09,Krasnodar,10
3522,GA1.2.104285857.1567511533,2020-02-08,Krasnodar,7
3523,GA1.2.1041607464.1580926520,2020-02-09,Krasnodar,2
3524,GA1.2.1040060880.1577284795,2020-01-10,Krasnodar,7
3525,GA1.2.1040009394.1578040955,2020-01-05,Krasnodar,5
3526,GA1.2.1039265314.1578726090,2020-01-11,Krasnodar,15
3527,GA1.2.1038490460.1580536652,2020-02-01,Krasnodar,7
3528,GA1.2.1037716404.1576179456,2020-01-12,Krasnodar,15
3529,GA1.2.1036455600.1579017445,2020-01-14,Krasnodar,8
3530,GA1.2.1035568739.1580671857,2020-02-03,Krasnodar,7
3531,GA1.2.1035566932.1579269938,2020-01-17,Krasnodar,8
3532,GA1.2.1035257689.1574016513,2020-01-15,Krasnodar,15
3533,GA1.2.1033768264.1579957500,2020-02-05,Krasnodar,13
3534,GA1.2.1033570035.1579975402,2020-01-27,Krasnodar,15
3535,GA1.2.1029804865.1564433240,2020-01-14,Krasnodar,8
3536,GA1.2.102837905.1577490674,2020-01-03,Krasnodar,7
3537,GA1.2.1028230301.1578083393,2020-01-03,Krasnodar,13
3538,GA1.2.1027367551.1578669277,2020-01-10,Krasnodar,13
3539,GA1.2.1026441845.1578173722,2020-01-05,Krasnodar,7
3540,GA1.2.1026344872.1577497259,2020-01-06,Krasnodar,15
3541,GA1.2.1025996108.1581700927,2020-02-14,Krasnodar,7
3542,GA1.2.1025787355.1580737069,2020-02-03,Krasnodar,10
3543,GA1.2.1025117294.1564382732,2020-01-10,Krasnodar,15
3544,GA1.2.1024369133.1578313136,2020-01-06,Krasnodar,13
3545,GA1.2.1024318692.1581255472,2020-02-09,Krasnodar,4
3546,GA1.2.1023666114.1578613137,2020-01-10,Krasnodar,6
3547,GA1.2.1023522813.1578760591,2020-01-11,Krasnodar,15
3548,GA1.2.1023347545.1577758435,2020-01-03,Krasnodar,8
3549,GA1.2.1022804348.1580586882,2020-02-01,Krasnodar,8
3550,GA1.2.1018030653.1579795016,2020-01-23,Krasnodar,8
3551,GA1.2.1018018973.1578692721,2020-01-11,Krasnodar,9
3552,GA1.2.1017009559.1575507808,2020-01-10,Krasnodar,8
3553,GA1.2.1016202428.1581066024,2020-02-16,Krasnodar,7
3554,GA1.2.1015801983.1579507996,2020-01-20,Krasnodar,12
3555,GA1.2.1014476820.1577992119,2020-01-02,Krasnodar,8
3556,GA1.2.1013821823.1553619073,2020-02-09,Krasnodar,8
3557,GA1.2.1013396358.1562436685,2020-02-16,Krasnodar,8
3558,GA1.2.1012391804.1581403359,2020-02-11,Krasnodar,7
3559,GA1.2.1012213484.1580855686,2020-02-05,Krasnodar,7
3560,GA1.2.101132312.1571668635,2020-01-09,Krasnodar,8
3561,GA1.2.1010880817.1579696332,2020-01-22,Krasnodar,10
3562,GA1.2.1009980633.1580278274,2020-01-29,Krasnodar,7
3563,GA1.2.1009870199.1579887781,2020-01-24,Krasnodar,10
3564,GA1.2.1007715586.1580372772,2020-01-30,Krasnodar,8
3565,GA1.2.1006203710.1580841865,2020-02-04,Krasnodar,7
3566,GA1.2.100579020.1579002751,2020-01-14,Krasnodar,15
3567,GA1.2.1005592967.1578599964,2020-01-09,Krasnodar,13
3568,GA1.2.1005291047.1578686359,2020-01-10,Krasnodar,4
3569,GA1.2.10050850.1580153260,2020-01-27,Krasnodar,13
3570,GA1.2.10050850.1580153260,2020-01-27,Krasnodar,9
3571,GA1.2.1003934714.1581085305,2020-02-07,Krasnodar,10
3572,GA1.2.1003313324.1580553733,2020-02-01,Krasnodar,10
3573,GA1.2.100270895.1579357803,2020-01-18,Krasnodar,10
3574,GA1.2.1002708100.1578980346,2020-01-14,Krasnodar,7
3575,GA1.2.1002420578.1579449762,2020-01-19,Krasnodar,9
3576,GA1.2.1001322588.1575041368,2020-01-14,Krasnodar,8
3577,GA1.2.1001322588.1575041368,2020-01-20,Krasnodar,8
3578,GA1.2.1001322588.1575041368,2020-01-29,Krasnodar,15
3579,GA1.2.1001322588.1575041368,2020-02-01,Krasnodar,10
3580,GA1.2.1001322588.1575041368,2020-02-08,Krasnodar,7
3581,GA1.2.1000652898.1580651990,2020-02-02,Krasnodar,13
3582,GA1.2.1000513003.1580567362,2020-02-01,Krasnodar,15
3583,GA1.2.507993338.1580119844,2020-01-29,Krakow,5
3584,GA1.2.1304814046.1580729270,2020-02-03,Krakow,10
3585,GA1.2.2069977125.1578674623,2020-01-10,Kotelniki,10
3586,GA1.2.1238962025.1580753140,2020-02-03,Kostroma,7
3587,GA1.2.2069153580.1580823936,2020-02-04,Kostanay,10
3588,GA1.2.1742063361.1578501519,2020-01-08,Korenovsk,11
3589,GA1.2.1275496685.1581882607,2020-02-16,Komsomolsk-on-Amur,4
3590,GA1.2.941093002.1578395987,2020-01-07,Kolomna,6
3591,GA1.2.792575222.1580674159,2020-02-02,Kolomna,10
3592,GA1.2.57662637.1578950719,2020-01-14,Kolomna,9
